#first column : real data ; second column : estimated data from camera
|-180|-178.0875013391205|-1.9124986608794927|
|-180|-178.5794003648341|-1.4205996351658996|
|-180|-178.59554064683317|-1.4044593531668284|
|-180|-178.1774788973344|-1.822521102665604|
|-180|-178.4485874824599|-1.5514125175400864|
|-180|-178.38035220655883|-1.6196477934411746|
|-180|-178.5360161908211|-1.4639838091788988|
|-180|-178.364575189408|-1.6354248105920135|
|-180|-178.0908677533758|-1.9091322466242104|
|-180|-178.42356087235288|-1.5764391276471201|
|-170|-169.3226866575104|-0.6773133424896116|
|-170|-169.67632606638588|-0.323673933614117|
|-170|-169.02508401166094|-0.9749159883390632|
|-170|-169.69930088770786|-0.3006991122921363|
|-170|-169.01363275049033|-0.9863672495096694|
|-170|-169.43480514681224|-0.5651948531877622|
|-170|-168.8305305544975|-1.1694694455025|
|-170|-169.04523312764178|-0.9547668723582206|
|-170|-169.05709359660503|-0.9429064033949714|
|-170|-169.16062501182356|-0.839374988176445|
|-160|-159.8844220978671|-0.11557790213291241|
|-160|-159.5606951598499|-0.4393048401501005|
|-160|-159.99830004326367|-0.0016999567363313872|
|-160|-159.4781069717274|-0.5218930282725864|
|-160|-159.6363579218553|-0.36364207814469296|
|-160|-159.6361138359246|-0.3638861640754101|
|-160|-159.89443780065912|-0.10556219934088062|
|-160|-159.87495143976176|-0.12504856023824118|
|-160|-160.02906973939193|0.029069739391928806|
|-160|-159.94607235164884|-0.053927648351162816|
|-150|-150.54225549728258|0.5422554972825822|
|-150|-150.8697199649881|0.8697199649880929|
|-150|-151.28257018425768|1.282570184257679|
|-150|-151.2721108260578|1.2721108260577978|
|-150|-151.34821795969816|1.348217959698161|
|-150|-151.3683421526528|1.3683421526527866|
|-150|-151.2718736574748|1.2718736574747993|
|-150|-151.1517155547486|1.1517155547485913|
|-150|-150.6059704584303|0.6059704584303063|
|-150|-150.9728755518134|0.972875551813388|
|-140|-140.43755148957683|0.4375514895768333|
|-140|-140.5880422878668|0.5880422878668128|
|-140|-140.75371304041414|0.7537130404141408|
|-140|-140.8516196503015|0.851619650301501|
|-140|-140.74836159128176|0.748361591281764|
|-140|-140.78269018502715|0.7826901850271497|
|-140|-140.44554356674618|0.44554356674618134|
|-140|-140.7505042299086|0.7505042299086142|
|-140|-140.59567118178742|0.5956711817874236|
|-140|-140.0681218527552|0.06812185275521188|
|-130|-130.61538405780024|0.6153840578002416|
|-130|-130.26495788637752|0.26495788637751616|
|-130|-130.51624375199967|0.5162437519996672|
|-130|-130.36686050269822|0.36686050269821635|
|-130|-130.23485814033018|0.23485814033017505|
|-130|-130.36137549302077|0.3613754930207733|
|-130|-130.15098910746468|0.15098910746468164|
|-130|-130.37516607340402|0.3751660734040172|
|-130|-130.53877322338943|0.5387732233894269|
|-130|-130.60662251474432|0.6066225147443163|
|-120|-120.06469988499903|0.06469988499902968|
|-120|-120.11671447600389|0.11671447600389229|
|-120|-120.31661636218129|0.31661636218129274|
|-120|-119.67282017943747|-0.3271798205625345|
|-120|-119.94960116220525|-0.05039883779474508|
|-120|-120.23171357287343|0.23171357287343142|
|-120|-119.60263183373121|-0.3973681662687909|
|-120|-120.01953736980512|0.01953736980512133|
|-120|-119.85089834082004|-0.1491016591799621|
|-120|-120.35711789858763|0.35711789858763154|
|-110|-109.71196030042545|-0.2880396995745542|
|-110|-109.97494414898894|-0.02505585101106078|
|-110|-109.90214909191813|-0.0978509080818668|
|-110|-109.87978872484665|-0.12021127515335195|
|-110|-110.06032909422386|0.060329094223860125|
|-110|-110.1220492193958|0.12204921939580515|
|-110|-110.03589327542011|0.035893275420107784|
|-110|-109.72815059838281|-0.27184940161718885|
|-110|-109.96659153314097|-0.03340846685902932|
|-110|-110.0337938710806|0.033793871080604276|
|-100|-100.1529639661819|0.15296396618190045|
|-100|-100.01240840739266|0.012408407392655363|
|-100|-100.2700275173988|0.2700275173988018|
|-100|-100.2689558360484|0.26895583604840567|
|-100|-100.46128675879723|0.4612867587972289|
|-100|-100.21741379911718|0.21741379911718184|
|-100|-100.41616997762078|0.41616997762078256|
|-100|-100.49166955458642|0.4916695545864229|
|-100|-100.18150555594005|0.18150555594004913|
|-100|-100.45460716987677|0.4546071698767662|
|-90|-91.0045543114258|1.0045543114258066|
|-90|-91.01016961447917|1.0101696144791674|
|-90|-90.78574220948208|0.7857422094820805|
|-90|-91.1353071995073|1.1353071995072952|
|-90|-90.88832803058436|0.8883280305843613|
|-90|-90.87745021038448|0.877450210384481|
|-90|-91.29036555896036|1.2903655589603602|
|-90|-91.07140522531778|1.0714052253177755|
|-90|-91.11158659587183|1.1115865958718274|
|-90|-90.98681411501384|0.9868141150138428|
|-80|-80.27781527636301|0.2778152763630146|
|-80|-80.35610828962962|0.35610828962961705|
|-80|-80.67791115788657|0.6779111578865695|
|-80|-80.62044180301783|0.620441803017826|
|-80|-80.63176307366261|0.6317630736626114|
|-80|-80.2855463190874|0.2855463190874019|
|-80|-79.80440998666768|-0.19559001333232118|
|-80|-80.85957536537182|0.8595753653718248|
|-80|-80.18416913162396|0.18416913162396042|
|-80|-80.23763020769631|0.23763020769631282|
|-70|-70.29939534958115|0.2993953495811468|
|-70|-70.25690461174787|0.2569046117478706|
|-70|-69.96270967024932|-0.037290329750675255|
|-70|-70.11051233400549|0.11051233400549165|
|-70|-70.03789021008625|0.03789021008624616|
|-70|-70.6830584373976|0.6830584373976052|
|-70|-70.1769870462563|0.17698704625630057|
|-70|-70.00627871551451|0.006278715514511646|
|-70|-70.3043266900641|0.3043266900641015|
|-70|-70.98732952242176|0.98732952242176|
|-60|-61.707523277332506|1.7075232773325055|
|-60|-60.71679565503997|0.7167956550399666|
|-60|-60.61921290764968|0.6192129076496826|
|-60|-60.942030201638616|0.942030201638616|
|-60|-60.78954288671499|0.7895428867149903|
|-60|-61.38685638267986|1.3868563826798592|
|-60|-61.051878093310265|1.0518780933102647|
|-60|-61.49024605137557|1.4902460513755713|
|-60|-61.24418336183234|1.2441833618323415|
|-60|-61.413514494005696|1.413514494005696|
|-50|-50.50988981979154|0.5098898197915389|
|-50|-50.34129580846078|0.341295808460778|
|-50|-50.36919949863357|0.36919949863357004|
|-50|-50.29575292210919|0.29575292210918747|
|-50|-50.65908898450445|0.6590889845044501|
